time,open,high,low,close,volume
2026-08-06 00:09:00-04:00,7762.75,7763.0,7762.5,7762.5,0
2026-08-06 00:10:00-04:00,7762.25,7762.5,7761.25,7761.75,144
2026-08-06 00:11:00-04:00,7761.75,7762.25,7761.75,7762.25,55
2026-08-06 00:12:00-04:00,7761.75,7763.25,7761.75,7763.25,37
2026-08-06 00:13:00-04:00,7762.75,7762.75,7761.5,7761.5,38
2026-08-06 00:14:00-04:00,7761.25,7761.75,7761.0,7761.0,60
2026-08-06 00:15:00-04:00,7761.0,7761.75,7761.0,7761.5,44
2026-08-06 00:16:00-04:00,7762.0,7763.0,7761.75,7762.25,66
2026-08-06 00:17:00-04:00,7762.5,7763.25,7762.5,7762.5,60
2026-08-06 00:18:00-04:00,7762.75,7762.75,7761.75,7761.75,33
2026-08-06 00:19:00-04:00,7761.5,7762.5,7761.25,7762.0,87
2026-08-06 00:20:00-04:00,7762.25,7762.75,7761.75,7762.75,47
2026-08-06 00:21:00-04:00,7762.5,7763.5,7762.25,7763.0,56
2026-08-06 00:22:00-04:00,7763.5,7763.75,7763.0,7763.5,39
2026-08-06 00:23:00-04:00,7763.75,7764.25,7763.75,7764.0,168
2026-08-06 00:24:00-04:00,7764.0,7764.25,7763.5,7764.0,59
2026-08-06 00:25:00-04:00,7764.25,7765.0,7764.0,7764.75,243
2026-08-06 00:26:00-04:00,7765.0,7765.0,7764.25,7764.5,144
2026-08-06 00:27:00-04:00,7764.25,7764.75,7763.5,7764.0,103
2026-08-06 00:28:00-04:00,7764.0,7764.5,7763.5,7763.75,90
2026-08-06 00:29:00-04:00,7763.75,7764.0,7763.25,7763.75,64
2026-08-06 00:30:00-04:00,7763.75,7765.75,7763.25,7765.0,129
2026-08-06 00:31:00-04:00,7765.0,7765.5,7764.75,7764.75,87
2026-08-06 00:32:00-04:00,7765.25,7765.25,7764.25,7764.5,56
2026-08-06 00:33:00-04:00,7764.25,7764.5,7763.0,7763.0,51
2026-08-06 00:34:00-04:00,7763.0,7763.5,7761.75,7762.75,192
2026-08-06 00:35:00-04:00,7762.75,7763.25,7762.75,7763.25,66
2026-08-06 00:36:00-04:00,7763.0,7763.5,7762.5,7762.75,60
2026-08-06 00:37:00-04:00,7762.75,7763.0,7761.25,7761.75,85
2026-08-06 00:38:00-04:00,7761.5,7762.0,7761.25,7761.25,100
2026-08-06 00:39:00-04:00,7761.25,7761.25,7760.0,7760.5,165
2026-08-06 00:40:00-04:00,7760.5,7760.75,7760.25,7760.75,68
2026-08-06 00:41:00-04:00,7760.5,7761.25,7760.5,7761.0,84
2026-08-06 00:42:00-04:00,7761.25,7761.25,7760.75,7761.0,77
2026-08-06 00:43:00-04:00,7760.75,7760.75,7759.75,7760.0,82
2026-08-06 00:44:00-04:00,7760.0,7761.0,7759.75,7760.75,39
2026-08-06 00:45:00-04:00,7760.5,7760.75,7760.5,7760.5,41
2026-08-06 00:46:00-04:00,7760.75,7760.75,7760.25,7760.25,33
2026-08-06 00:47:00-04:00,7760.25,7761.25,7760.0,7761.25,70
2026-08-06 00:48:00-04:00,7761.0,7761.75,7760.75,7761.25,95
2026-08-06 00:49:00-04:00,7761.25,7761.25,7760.75,7760.75,42
2026-08-06 00:50:00-04:00,7760.5,7761.75,7760.5,7761.75,61
2026-08-06 00:51:00-04:00,7761.5,7761.75,7761.25,7761.75,42
2026-08-06 00:52:00-04:00,7761.75,7762.25,7761.25,7762.25,129
2026-08-06 00:53:00-04:00,7762.25,7762.25,7761.75,7762.25,55
2026-08-06 00:54:00-04:00,7761.75,7763.0,7761.75,7762.75,98
2026-08-06 00:55:00-04:00,7763.0,7763.0,7761.75,7762.5,39
2026-08-06 00:56:00-04:00,7762.25,7763.0,7762.0,7763.0,32
2026-08-06 00:57:00-04:00,7762.75,7763.25,7762.75,7762.75,57
2026-08-06 00:58:00-04:00,7762.5,7763.0,7762.25,7763.0,48
2026-08-06 00:59:00-04:00,7762.5,7763.25,7762.25,7763.25,54
2026-08-06 01:00:00-04:00,7763.0,7763.5,7761.75,7762.25,194
2026-08-06 01:01:00-04:00,7762.5,7762.75,7761.25,7762.75,85
2026-08-06 01:02:00-04:00,7762.75,7764.25,7762.0,7764.25,148
2026-08-06 01:03:00-04:00,7764.5,7764.75,7763.75,7764.0,137
2026-08-06 01:04:00-04:00,7764.25,7764.75,7763.5,7763.75,87
2026-08-06 01:05:00-04:00,7763.5,7764.5,7763.5,7764.0,59
2026-08-06 01:06:00-04:00,7763.5,7765.0,7763.0,7765.0,58
2026-08-06 01:07:00-04:00,7764.75,7765.0,7764.5,7764.75,56
2026-08-06 01:08:00-04:00,7764.75,7765.5,7764.5,7765.5,77
2026-08-06 01:09:00-04:00,7765.5,7765.5,7764.5,7764.5,78
2026-08-06 01:10:00-04:00,7764.5,7764.5,7763.5,7763.75,110
2026-08-06 01:11:00-04:00,7764.0,7764.0,7763.0,7763.25,79
2026-08-06 01:12:00-04:00,7763.25,7764.0,7762.5,7762.75,98
2026-08-06 01:13:00-04:00,7762.75,7763.25,7762.5,7763.25,66
2026-08-06 01:14:00-04:00,7763.25,7763.75,7763.0,7763.5,29
2026-08-06 01:15:00-04:00,7763.75,7763.75,7762.75,7763.5,86
2026-08-06 01:16:00-04:00,7763.25,7764.5,7763.0,7764.5,64
2026-08-06 01:17:00-04:00,7764.5,7764.5,7764.0,7764.0,38
2026-08-06 01:18:00-04:00,7764.0,7764.5,7762.25,7762.5,72
2026-08-06 01:19:00-04:00,7762.5,7763.5,7761.5,7763.25,185
2026-08-06 01:20:00-04:00,7763.25,7765.0,7763.25,7765.0,247
2026-08-06 01:21:00-04:00,7765.0,7765.5,7763.25,7763.25,142
2026-08-06 01:22:00-04:00,7763.75,7763.75,7763.5,7763.75,22
2026-08-06 01:23:00-04:00,7763.75,7764.25,7763.25,7763.25,31
